id,text,label,confidence
1748801,M. Nakae,PER,(0.9996)
1748801,NSMT,ORG,(0.999)
1748801,K. Hoshino,PER,(0.9995)
1748801,SNFR,ORG,(0.9995)
1748801,G. I. Moore,PER,(0.9995)
1748801,WAM,ORG,(0.969)
1748801,K. Hagiwara,PER,(0.9993)
1748801,YCM,ORG,(0.9958)
1748801,Senou,ORG,(0.6822)
1748801,Kanagawa Prefectural Museum of Natural History,ORG,(0.9673)
1748801,Japan,LOC,(0.9996)
1748801,Kaji,PER,(0.8693)
1748801,WMNH,ORG,(0.8972)
1748801,WMNH,ORG,(0.9661)
1748801,H. Takahashi,PER,(0.9783)
1748801,National Fisheries University,ORG,(0.9911)
1748801,Y. Haraguchi,PER,(0.9979)
1748801,KAUM,ORG,(0.9985)
1748801,KAUM,ORG,(0.9984)
1748801,G. S. Hardy,PER,(0.9989)
1748801,Ngunguru,LOC,(0.9598)
1748801,New Zealand,LOC,(0.9979)
1748801,English,MISC,(0.9999)
1748801,W. Conway,PER,(0.9479)
1748801,Texas A&M University,ORG,(0.9922)
1748801,JSPS KAKENHI Grant Numbers JP19770067,MISC,(0.9025)
1748801,JP24370041,MISC,(0.5843)
1748801,JP23580259,MISC,(0.9064)
1748801,JP26450265,MISC,(0.5987)
1748801,National Museum of Nature and Science,ORG,(0.989)
1748801,Tsukuba,LOC,(0.859)
1748801,Japan,LOC,(0.9987)
1748801,Satsunan Islands,ORG,(0.4497)
1748801,Kagoshima University,ORG,(0.9886)
1748801,Ministry of Education,ORG,(0.9706)
1748801,"Culture, Sports, Science and Technology",ORG,(0.8558)
1748801,Japan,LOC,(0.987)
1748801,Island Research,ORG,(0.8191)
1748801,Kagoshima University,ORG,(0.9864)
1762875,Xiwang Cao,PER,(0.9894)
1762875,Nian Li,PER,(0.9775)
1762875,X. Zeng,PER,(0.7798)
1762875,National Natural Science Foundation of China,ORG,(0.963)
1762875,Grant 61472120,MISC,(0.7609)
1762875,National Natural Science Foundation of Hubei Province of China,ORG,(0.8464)
1762875,Helleseth,ORG,(0.4335)
1762875,C. Li,PER,(0.8827)
1762875,Research Council of Norway,ORG,(0.8867)
1762875,C. Li,PER,(0.9636)
1762875,UH-nett Vest,ORG,(0.7013)
1762875,Norway,LOC,(0.9991)
1762875,National Natural Science Foundation of China,ORG,(0.952)
1799961,China Postdoctoral Science Foundation,ORG,(0.9954)
1799961,National Scientific Foundation of China,ORG,(0.9886)
1799961,NSFC,ORG,(1.0)
1799961,National key Research and Development Program of China,ORG,(0.8766)
1836678,National Natural Science Foundation of China,ORG,(0.9649)
1836678,Key Research Project of Hainan Province,ORG,(0.8609)
1836678,ZDKJ2016011,ORG,(0.7091)
1836678,National Marine Public Welfare Research Project of China,ORG,(0.9867)
1836678,Postdoctoral Science Foundation of Hainan Province,ORG,(0.825)
1842413,Beatriz Beldarrain,PER,(0.9962)
1842413,Deniz Kukul,PER,(0.9996)
1842413,Marivi Lucero,PER,(0.9996)
1842413,Xiker Salaberria,PER,(0.9965)
1842413,Ramon Margalef RV,ORG,(0.5909)
1842413,Ruairi Gallagher,PER,(0.9973)
1842413,"Department of Agriculture, Fisheries and Food",ORG,(0.9914)
1842413,Basque Government,ORG,(0.7378)
1842413,De los genes a la gestion pesquera,MISC,(0.844)
1842413,Procesos de Reclutamiento de Poblaciones Explotadas,MISC,(0.8761)
1842413,EB,ORG,(0.9943)
1842413,Department of Education,ORG,(0.9479)
1842413,Language policy and Culture,ORG,(0.6799)
1842413,Basque Government,ORG,(0.7399)
1842413,Marine Research Division,ORG,(0.9766)
1842413,AZTI-Tecnalia,ORG,(0.9993)
1858553,Modern Agro-industry Technology Research System,ORG,(0.6263)
1858553,National Natural Science Foundation of China,ORG,(0.9808)
1858553,Shenyang Agricultural University,ORG,(0.9857)
1858553,Panjin Guanghe Fisheries Co. Ltd,ORG,(0.8538)
1875873,Climate Works Foundation,ORG,(0.9967)
1875873,Charles Stewart Mott Foundation,ORG,(0.8161)
1877341,J.C.,ORG,(0.3266)
1877341,Medical College of Georgia,ORG,(0.9597)
1877341,Augusta University,ORG,(0.9935)
1877341,S.D.,PER,(0.9018)
1877341,Medical College of Georgia,ORG,(0.8247)
1877341,National Natural Science Foundation of China,ORG,(0.9702)
1908428,National Natural Science Foundation of China,ORG,(0.9129)
1908428,Grant 51577128,MISC,(0.6827)
1908428,National Key Research and Development Program of China,ORG,(0.933)
1920824,Li,PER,(0.8738)
1920824,National Natural Science Foundation of China,ORG,(0.9935)
1920824,NSFC,ORG,(1.0)
1920824,Grant 11501156,MISC,(0.6815)
1920824,Anhui Provincial Natural Science Foundation,ORG,(0.9882)
1920824,Zhang,ORG,(0.6847)
1920824,NSFC,ORG,(0.9979)
1920824,Grant 11401468,MISC,(0.6759)
1920824,Feng,ORG,(0.4502)
1920824,NSFC,ORG,(0.9972)
1920824,Grant Nos,PER,(0.6464)
1920824,Tsinghua National Lab,ORG,(0.9398)
1929731,National Science Foundation,ORG,(0.9911)
1929731,Texas Tech University,ORG,(0.9873)
1934661,"Swedish Research Council for Health, Working Life and Welfare",ORG,(0.895)
1934661,FORTE,ORG,(0.9995)
1946904,National Institute on Alcohol Abuse and Alcoholism,ORG,(0.9387)
1946904,Kenneth E. Leonard,PER,(0.9966)
1989027,Fundamental Research Funds,ORG,(0.7425)
1989027,Central Universities of China,ORG,(0.9275)
1989027,Grant 106112017CDJXSYY002,ORG,(0.82)
1989027,National Natural Science Foundation of China,ORG,(0.9744)
1989027,Chongqing Research Program of Basic Science & Frontier Technology,ORG,(0.7729)
1993540,Swedish Research Council under Research Project Grant,ORG,(0.8143)
2002912,Ministry of Science and Technology,ORG,(0.9934)
2002912,Taiwan,LOC,(0.9983)
2038752,Russian Science Foundation,ORG,(0.9178)
2040728,Russian Foundation for Basic Research,ORG,(0.9353)
2098964,National Taiwan University of Science and Technology,ORG,(0.9928)
2098964,National Science Council,ORG,(0.9705)
2098964,ROC,ORG,(0.9938)
2100709,CONACyT Paraguay Grants 14-INV-088,MISC,(0.7336)
2100709,PINV15-315,MISC,(0.9429)
2100709,Biotechnology and Biological Sciences Research Council,ORG,(0.7352)
2100709,BBSRC,ORG,(0.9989)
2100709,Horacio Caniza,PER,(0.991)
2103497,Autism Speaks,ORG,(0.8101)
2103497,UA3 MC11054,ORG,(0.5507)
2103497,"US Department of Health and Human Services, Health Resources and Services Administration",ORG,(0.9239)
2103497,Maternal and Child Health Research Program,ORG,(0.8065)
2103497,Massachusetts General Hospital,ORG,(0.6005)
2122615,Laura Ponce de Leon,PER,(0.9993)
2122615,National University of Distance Education,ORG,(0.9844)
2122615,UNED,ORG,(0.9982)
2122615,Obispo Trejo 2,ORG,(0.896)
2122615,Madrid,LOC,(0.9538)
2122615,Spain,LOC,(0.9999)
2122615,Jean Pierre Levy,PER,(0.9996)
2122615,Quebec,LOC,(0.9989)
2122615,Gatineau,LOC,(0.9997)
2122615,Queber,LOC,(0.9929)
2122615,Tomas Fernandez,PER,(0.9996)
2122615,UNED,ORG,(0.9477)
2122615,Madrid,LOC,(0.9963)
2122615,Soledad Ballesteros,PER,(0.9849)
2122615,Basic Psychology UNED,ORG,(0.7488)
2122615,Madrid,LOC,(0.9993)
2122615,Spanish Government,ORG,(0.6952)
2122615,Madrid Community,ORG,(0.9252)
2122615,Soledad Ballesteros,PER,(0.8336)
2122615,"Regional Social Welfare Service, Department of Family and Social Affairs",ORG,(0.8974)
2122615,Community of Madrid Spain,ORG,(0.694)
2122615,La Merced de Caritas,ORG,(0.761)
2122615,Carolinas,ORG,(0.3855)
2122615,Virgen de Begona,ORG,(0.7407)
2122615,Alonso Cano,PER,(0.964)
2122615,Caritas,ORG,(0.8609)
2122615,Comunidad de Madrid,ORG,(0.9637)
2122615,Teresa Garcia Sanchez,PER,(0.9994)
2122615,Maria Antonia Lucena Barajas,PER,(0.9943)
2122615,Vicente Fraile Llavota,PER,(0.9992)
2122615,Amelia Orive Rodriguez,PER,(0.9994)
2122615,Isabel Eizaguirre Alvear,PER,(0.9981)
2122615,Paloma Lozano,PER,(0.9948)
2122615,Eva Miguelez Lorenzana,PER,(0.9928)
2122615,Carmen Montaner,PER,(0.9991)
2122615,Maria Luisa de la Moya,PER,(0.9989)
2122615,Jose Manuel Reales Issam Telahigue,PER,(0.91)
2122615,Juan Antonio Moriano,PER,(0.9987)
2161836,European Union,ORG,(0.9885)
2161836,Horizon 2020,MISC,(0.9178)
2222199,AGL2014-51773-C3,MISC,(0.5789)
2222199,Spanish Ministerio de Economia y Competitividad,MISC,(0.9401)
2222199,Proyecto Intramural Especial,MISC,(0.5855)
2222199,Agenda Estatal Consejo Superior de Investigaciones Cientificas,MISC,(0.9)
2222199,CSIC,ORG,(0.9359)
2222199,Conselleria de Economia,ORG,(0.9437)
2222199,Emprego e Industria,ORG,(0.9933)
2222199,GAIN,ORG,(0.9958)
2222199,Xunta de Galicia,ORG,(0.9307)
2222199,M.L-P,ORG,(0.981)
2222199,Ministerio de Economia,ORG,(0.9726)
2222199,Industria y Competitividad,ORG,(0.7238)
2222199,Judit Castro,PER,(0.9961)
2223062,NSF Grants,ORG,(0.6115)
2223062,IIS-1422400,MISC,(0.8848)
2236602,National Institute on Deafness,ORG,(0.886)
2236602,Institute of Acoustics,ORG,(0.9313)
2236602,Chinese Academy of Sciences,ORG,(0.9932)
2236602,Thomas J. Mealy,PER,(0.9994)
2239594,Thomas J. Mealy,PER,(0.9994)
2239794,JSPS,ORG,(0.6291)
2254500,Volkswagen Foundation,ORG,(0.9482)
2254500,European Platform for Life Sciences,ORG,(0.9312)
2254500,Mind Sciences,ORG,(0.6931)
2268892,National Science Foundation,ORG,(0.8299)
2273149,Fundamental Research Grant Scheme,ORG,(0.916)
2273149,FRGS,ORG,(0.9983)
2273149,Ministry of Higher Education,ORG,(0.9825)
2273149,Malaysia,LOC,(0.263)
2273149,Universiti Kebangsaan Malaysia,ORG,(0.8815)
2273149,UKM-NN-03-FRGS0040-2010,ORG,(0.4272)
2273860,NIJ,ORG,(0.8254)
2278606,Brazilian,MISC,(0.9987)
2278606,FAPEMIG,ORG,(0.8702)
2278606,CNPq,MISC,(0.8276)
2285129,National Science Foundation,ORG,(0.9887)
2285129,BCS,ORG,(0.9506)
2285129,Stephen A. Erath,PER,(0.9994)
2291225,Cold Water Ecosystems,MISC,(0.6019)
2291225,Scottish Association for Marine Science,ORG,(0.9972)
2291225,SAMS,ORG,(1.0)
2291225,University of St Andrews,ORG,(0.9748)
2291225,Natural Environment Research Council-funded Marine Environmental Mapping Programme,MISC,(0.824)
2291225,MAREMAP,ORG,(0.9628)
2291225,NERC,ORG,(0.8964)
2291225,Maritime and Coastguard Agency,ORG,(0.9912)
2291225,MCA,ORG,(1.0)
2291225,UK Hydrographic Office,ORG,(0.8449)
2291225,INIS Hydro Interreg IVa Cross-border,MISC,(0.7851)
2291225,Special EU Programmes Body,ORG,(0.9215)
2291225,David Donan,PER,(0.9995)
2291225,Ben James,PER,(0.9898)
2291225,Scottish Natural Heritage,ORG,(0.981)
2291225,James Strong,PER,(0.9998)
2291225,Hull University,ORG,(0.9706)
2304543,Simab Kanwal,PER,(0.9875)
2304543,"Department of Biochemistry, Faculty of Science",ORG,(0.8549)
2304543,Chulalongkorn University,ORG,(0.9884)
2304543,Chulalongkorn University Ratchadaphiseksomphot Endowment Fund,ORG,(0.7123)
2304543,Wanthanee Khetkorn,PER,(0.9816)
2304543,Bongkoj Boonburapong,PER,(0.7782)
2304543,Aran Incharoensakdi,ORG,(0.7574)
2304543,Commission on Higher Education,ORG,(0.9606)
2304543,Thailand,LOC,(0.9838)
2304543,Ratchadaphiseksomphot Endowment Fund of Chulalongkorn University,ORG,(0.8257)
2304543,National Research University Project,ORG,(0.8525)
2344891,National Science Foundation,ORG,(0.9776)
2344891,IEEE International Symposium,MISC,(0.7793)
2346783,CONACYT,ORG,(0.9541)
2346783,TNM,ORG,(0.6097)
2350735,National Natural Science Foundation of China,ORG,(0.9418)
2372718,Robin Megill,PER,(0.9984)
2372718,Gwen Chodur,PER,(0.9991)
2372718,Mark Olson,PER,(1.0)
2372718,Katherine Stephenson,PER,(0.9999)
2372718,Paul Talalay,PER,(0.9999)
2372718,Kristina Wade,PER,(0.9989)
2372718,Lewis B.,PER,(0.5218)
2372718,Dorothy Cullman Foundation,ORG,(0.8223)
2372718,H. pylori,PER,(0.8874)
2372718,American Institute for Cancer Research,ORG,(0.9923)
2402300,RGC General Research Fund,ORG,(0.7969)
2402300,Hong Kong SAR,ORG,(0.7592)
2408858,National Natural Science Foundation of China,ORG,(0.9686)
2408858,Central Universities,ORG,(0.9572)
2427927,BMBF,ORG,(0.9978)
2427927,German Federal Ministry of Education and Research,ORG,(0.9165)
2427927,Kallimachos,ORG,(0.8174)
2438390,National Science Centre,ORG,(0.7962)
2438390,Poland,LOC,(0.9986)
2443412,Russian Science Foundation,ORG,(0.9156)
2461513,Mark Reckase,PER,(0.9948)
2461513,Institute of Education Sciences,ORG,(0.9506)
2461513,Kelly S. Mix,PER,(0.9945)
2461513,Susan C. Levine,PER,(0.9979)
2461513,National Science Foundation,ORG,(0.8528)
2461513,Susan C. Levine,PER,(0.9897)
2461513,Institute of Education Sciences,ORG,(0.9139)
2461513,U.S. Department of Education,ORG,(0.9919)
2483734,Science and Engineering Research Board,ORG,(0.8231)
2483734,SERB,ORG,(0.9998)
2483734,DST of India,ORG,(0.8163)
2502222,U.S. Department of Education,ORG,(0.9761)
2502222,Institute for Education Science,ORG,(0.9463)
2583907,China Postdoctoral Science Foundation,ORG,(0.9935)
2583907,Project 2017M610731,MISC,(0.7818)
2601083,SCAT Foundation,ORG,(0.9128)
2601083,NAIST Big Data Project,ORG,(0.9231)
2601083,Japan Society for the Promotion of Science,ORG,(0.9617)
2611005,Nicole Reynolds,PER,(0.9994)
2611005,Allison Tatro,PER,(0.9991)
2611005,ITC,ORG,(0.8869)
2611005,NSF DUE-0941517,ORG,(0.6786)
2613597,Czech Science Foundation,ORG,(0.8368)
2623283,Huang,PER,(0.9951)
2623283,NSFC,ORG,(0.9917)
2623283,State Key Program,ORG,(0.7938)
2623283,Major Research Plan of NSFC,MISC,(0.7667)
2623283,SHUFE,ORG,(0.691)
2623283,NSFC,ORG,(0.9962)
2637476,Research Council of Norway,ORG,(0.906)
2637476,Grant Agreement 231647,MISC,(0.744)
2637476,L. H. and K. V.),ORG,(0.702)
2637476,Bergen Research Foundation,ORG,(0.9928)
2637476,K. V.,PER,(0.63)
2637476,Michael Spall,PER,(0.9983)
2642115,Amitabh Basu,PER,(0.9827)
2642115,Joseph Paat,PER,(0.9997)
2642115,NSF,ORG,(0.9009)
2642115,Michele Conforti,PER,(0.9999)
2642115,Marco Di Summa,PER,(0.9991)
2642115,Progetto di Ateneo 2013,MISC,(0.846)
2642115,University of Padova,ORG,(0.9692)
2672451,CLIOTOP,MISC,(0.5133)
2672451,Integrated Marine Biogeochemistry and Ecosystems Research,ORG,(0.6789)
2672451,IMBER,ORG,(0.9986)
2672451,JKL,ORG,(0.9983)
2672451,Woods Hole Oceanographic Institution,ORG,(0.9914)
2672451,WHOI,ORG,(0.9891)
2672451,Penzance Endowed Fund,ORG,(0.8253)
2672451,NOAA,ORG,(0.9966)
2672451,Bluefin Tuna Research Program,ORG,(0.6566)
2672451,NA13NMF4720057,ORG,(0.69)
2672451,WHOI Ocean Life Institute,ORG,(0.9719)
2672451,CLIOTOP Symposium,MISC,(0.6907)
2672451,IMBER,ORG,(0.9993)
2672451,JKL,ORG,(0.9989)
2672451,AJH,ORG,(0.9998)
2672451,Cooperative Institute for the North Atlantic Region,ORG,(0.8905)
2672451,JKL,ORG,(0.9997)
2672451,Secretariat of the Pacific Community,ORG,(0.9863)
2672451,SPC,ORG,(1.0)
2672451,L'Institut de Recherche pour le Developpement,ORG,(0.9245)
2672451,IRD,ORG,(0.999)
2672451,Collecte Localisation Satellites,ORG,(0.9735)
2672451,CLS,ORG,(0.9993)
2672451,Commonwealth Scientific and Industrial Research Organisation,ORG,(0.9984)
2672451,CSIRO,ORG,(0.9999)
2672451,Azti Tecnalia,ORG,(0.9872)
2672451,CLIOTOP Symposium,MISC,(0.7114)
2672451,Noumea,LOC,(0.9975)
2672451,New Caledonia,LOC,(0.9882)
2672451,Martha Hauff,PER,(0.9936)
2672451,Jock Young,PER,(0.9944)
2678715,National Cancer Institute,ORG,(0.9923)
2678715,National Institutes of Health,ORG,(0.9945)
2678715,Sexual Health Empowerment for Cervical Health Literacy and Cancer Prevention,ORG,(0.9145)
2678715,Megha Ramaswamy,PER,(0.9623)
2689195,Florida Fish and Wildlife Conservation Commission,ORG,(0.9788)
2689195,Fish and Wildlife Research Institute Fisheries Independent Monitoring,ORG,(0.9254)
2689195,State of Florida,LOC,(0.6588)
2689195,"U.S. Department of Commerce, National Oceanic and Atmospheric Administration",ORG,(0.8757)
2689195,National Marine Fisheries Service,ORG,(0.9836)
2689195,U.S. Department of the Interior,ORG,(0.941)
2689195,U.S. Fish and Wildlife Service,ORG,(0.9794)
2689195,Federal Aid for Sportfish Restoration,ORG,(0.909)
2689195,National Fish and Wildlife Foundation Gulf Environmental Benefit Fund,ORG,(0.9557)
2689195,U.S. Department of the Interior,ORG,(0.949)
2689195,U.S. Department of Commerce,ORG,(0.9895)
2689195,U.S.,LOC,(0.9745)
2689195,U.S.,LOC,(0.9544)
2694178,Birkbeck ISSF Mid-Career Award,MISC,(0.8004)
2694178,ED,ORG,(0.5306)
2694178,VE,ORG,(0.9095)
2727088,Grant NEURAT STPD11B8HM,ORG,(0.6102)
2727088,RD'A,ORG,(0.9931)
2728003,"Ministry of Research, Technology and Higher Education of the Republic of Indonesia",ORG,(0.8505)
2728003,International Collaboration Competitive Research Grant for International Publication-Universitas Gadjah Mada,MISC,(0.8369)
2792529,National Natural Science Foundation of China,ORG,(0.9719)
2792529,National Institute of Health,ORG,(0.9957)
2792529,GM083107,ORG,(0.4838)
2792529,Natural Science Foundation of Jiangsu,ORG,(0.9559)
2792529,No. BK20141403,ORG,(0.61)
2792529,Fundamental Research Funds for the Central Universities,ORG,(0.8333)
2792529,National Key Research and Development Program,ORG,(0.9205)
2817709,Bushfire Cooperative Research Centre,ORG,(0.8508)
2817709,Nicola D. Ridgers,PER,(0.9983)
2817709,Australian Research Council Discovery Early Career Researcher Award,MISC,(0.8358)
2817709,Eoin O'Connell,PER,(0.9605)
2817709,Excel,MISC,(0.754)
2819412,Pasqualina Perrig-Chiello,PER,(0.8477)
2819412,Swiss National Science Foundation,ORG,(0.9483)
2819412,Loss of an Intimate Partner in the Second Half of Life,MISC,(0.8962)
2819412,National Centre of Competence,ORG,(0.8884)
2821067,German Academic Exchange Service,ORG,(0.893)
2821067,DAAD,ORG,(0.9989)
2821067,LVK,ORG,(0.9923)
2821067,Leverhulme Trust Emeritus Fellowship,MISC,(0.7055)
2821067,JA,ORG,(0.484)
2821067,EEG,ORG,(0.5547)
2821067,John Wattam-Bell,PER,(0.9998)
2821067,Ankita Agharkar,PER,(0.9964)
2821067,Megan Gawryszewski,PER,(0.9993)
2821067,Jyrki Toumainen,PER,(0.9217)
2821067,EEG,ORG,(0.4673)
2821067,Open Access Publication Funds,ORG,(0.9548)
2821067,Gottingen University,ORG,(0.9695)
2838720,Danish,MISC,(0.9669)
2838720,Den Bla Planet,ORG,(0.9475)
2838720,Carlsberg Foundation,ORG,(0.981)
2838720,AG,ORG,(0.9138)
2838720,Danish Research Council,ORG,(0.9861)
2838720,RP,ORG,(0.604)
2853861,SES,ORG,(0.8769)
2853861,NHMRC Early Career Research Fellowship,ORG,(0.6087)
2853861,National Heart Foundation of Australia,ORG,(0.9278)
2853861,MAC,ORG,(0.9931)
2853861,NHMRC Research Fellowship,ORG,(0.5743)
2871302,National Science Foundation,ORG,(0.9958)
2871302,HRD-0734074,ORG,(0.6989)
2899723,MO,MISC,(0.9059)
2899723,NIH,ORG,(0.2983)
2969800,National Natural Science Foundation of China,ORG,(0.9628)
2969800,Philosophy and Social Science Foundation of Shanghai,ORG,(0.7526)
2969800,Ning Hao,PER,(0.9876)
3033121,National Natural Science Foundation of China,ORG,(0.9212)
3033121,Grant 51377047,MISC,(0.7792)
3033121,Grant B14022,MISC,(0.7679)
3033121,Jiangsu Province,ORG,(0.6647)
3033121,Fundamental Research Funds,ORG,(0.5524)
3033121,Central Universities of China,ORG,(0.9055)
3051055,Act 211,MISC,(0.6962)
3051055,Russian Federation,ORG,(0.3952)
3072093,National Key R&D Program of China,ORG,(0.9551)
3072093,National Natural Science Foundation of China,ORG,(0.9796)
3072093,Grant Nos,ORG,(0.8539)
3074878,National Natural Science Foundation of China,ORG,(0.9543)
3105212,National Science Foundation,ORG,(0.7872)
3105212,National Science Foundation,ORG,(0.9189)
3105212,Max Lotstein,PER,(0.9804)
3105212,Paul Bello,PER,(0.9998)
3105212,Ruth Byrne,PER,(0.9998)
3105212,Sam Glucksberg,PER,(0.9998)
3105212,Adele Goldberg,PER,(0.9994)
3105212,Catrinel Haught,PER,(0.9979)
3105212,Max Lotstein,PER,(0.9997)
3105212,Marco Ragni,PER,(0.9997)
3105212,Greg Trafton,PER,(0.9999)
3109992,ARC,ORG,(0.7598)
3120658,Science and Technology Innovation Team of Mariculture of Zhejiang Province,ORG,(0.7593)
3120658,K.C,ORG,(0.5894)
3120658,Wong Magna Fund,ORG,(0.9793)
